,sentence_index,sentence,splitset_label,id,values
7325,10629,"Feels slight , as if it were an extended short , albeit one made by the smartest kids in class .",1,183908,0.41667
7326,10630,"Unspeakable , of course , barely begins to describe the plot and its complications .",1,226883,0.13889
7327,10631,Vulgar is too optimistic a title .,1,189418,0.15278
7328,10632,"The actors pull out all the stops in nearly every scene , but to diminishing effect .",1,226187,0.41667
7329,10633,The characters never change .,1,226222,0.34722
7330,10634,"If The Last Man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",1,184795,0.34722
7331,10635,"Welles groupie\/scholar Peter Bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant William Randolph Hearst .",1,189525,0.61111
7332,10636,"Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .",1,185972,0.34722
7333,10637,"Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ...",1,183742,0.013888999999999999
7334,10638,A bad movie that happened to good actors .,1,181521,0.18056
7335,10639,Boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome .,1,182858,0.26389
7336,10640,Screenwriter Dan Schneider and director Shawn Levy substitute volume and primary colors for humor and bite .,1,187169,0.68056
7337,10641,"Oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .",1,186638,0.19444
7338,10642,That such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies .,1,187740,0.069444
7339,10643,"It all starts to smack of a Hallmark Hall of Fame , with a few four letter words thrown in that are generally not heard on television .",1,185241,0.27778
7340,10644,Rarely has a film 's title served such dire warning .,1,186852,0.19444
7341,10645,"If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .",1,184851,0.26389
7342,10646,"The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",1,187949,0.47222
7343,10647,The pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting .,1,188514,0.51389
7344,10648,"Mr. Wollter and Ms. Seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear .",1,225006,0.36111
7345,10649,Shafer 's feature does n't offer much in terms of plot or acting .,1,187224,0.30556
7346,10650,"In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .",1,184893,0.29167
7347,10651,( T ) he ideas of Revolution # 9 are more compelling than the execution,1,180211,0.375
7348,10652,The film did n't convince me that Calvin Jr. 's Barbershop represents some sort of beacon of hope in the middle of Chicago 's South Side .,1,226264,0.27778
7349,10653,What happens when something goes bump in the night and nobody cares ?,1,189581,0.25
7350,10654,"Despite some comic sparks , Welcome to Collinwood never catches fire .",1,183385,0.25
7351,10655,"Director George Hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place .",1,183444,0.22221999999999997
7352,10656,Shows moments of promise but ultimately succumbs to cliches and pat storytelling .,1,187277,0.31944
7353,10657,Even accepting this in the right frame of mind can only provide it with so much leniency .,1,183740,0.34722
7354,10658,"Some Body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,187416,0.65278
7355,10659,All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .,1,182246,0.38889
7356,10660,( A ) stale retread of the '53 original .,1,180107,0.30556
7357,10661,"One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",1,225319,0.26389
7358,10662,For dance completists only .,1,183982,0.18056
7359,10663,"Spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations",1,187514,0.125
7360,10664,"It would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .",1,185367,0.25
7361,10665,The locale ... remains far more interesting than the story at hand .,1,188318,0.375
7362,10666,"Yo , it 's The Days Of Our Lives meets Electric Boogaloo .",1,189909,0.43056000000000005
7363,10667,"I liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere .",1,184697,0.15278
7364,10668,"This little film is so slovenly done , so primitive in technique , that it ca n't really be called animation .",1,189044,0.11110999999999999
7365,10669,Makes 98 minutes feel like three hours .,1,185966,0.055555999999999994
7366,10670,"Hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the Chelsea Hotel today is populated by whiny , pathetic , starving and untalented artistes .",1,184359,0.30556
7367,10671,"Aspires to the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script ends up more like The Adventures of Ford Fairlane .",1,182626,0.29167
7368,10672,Real-life strongman Ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .,1,186861,0.27778
7369,10673,"The title , alone , should scare any sane person away .",1,188745,0.125
7370,10674,Low comedy does n't come much lower .,1,185893,0.36111
7371,10675,"Appropriately cynical social commentary aside , # 9 never quite ignites .",1,182539,0.38889
7372,10676,It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .,1,185092,0.041667
7373,10677,One of the most depressing movie-going experiences I can think of is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once .,1,186558,0.20833000000000002
7374,10678,This is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .,1,189036,0.375
7375,10679,Let 's face it -- there are n't many reasons anyone would want to see Crossroads if they 're not big fans of teen pop kitten Britney Spears .,1,185745,0.44443999999999995
7376,10680,"A loud , brash and mainly unfunny high school comedy .",1,181801,0.11110999999999999
7377,10681,"An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .",1,182403,0.38889
7378,10682,"The movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory .",1,188446,0.18056
7379,10683,The movie 's vision of a white American zealously spreading a Puritanical brand of Christianity to South Seas islanders is one only a true believer could relish .,1,188404,0.34722
7380,10684,Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .,1,185952,0.19444
7381,10685,A fairly harmless but ultimately lifeless feature-length afterschool special .,1,181646,0.36111
7382,10686,I ca n't remember the last time I saw a movie where I wanted so badly for the protagonist to fail .,1,184615,0.40278
7383,10687,... the whole thing succeeded only in making me groggy .,1,181346,0.375
7384,10688,"Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,185792,0.33333
7385,10689,"One long , numbing action sequence made up mostly of routine stuff Yuen has given us before .",1,186550,0.26389
7386,10690,"Forgettable , if good-hearted , movie .",1,184005,0.375
7387,10691,The film 's most improbable feat ?,1,226257,0.30556
7388,10692,It did n't go straight to video .,1,224277,0.45833
7389,10693,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season .,1,181295,0.13889
7390,10694,The Chateau ... is less concerned with cultural and political issues than doting on its eccentric characters .,1,187762,0.31944
7391,10695,"Cruel and inhuman cinematic punishment ... simultaneously degrades its characters , its stars and its audience .",1,183243,0.125
7392,10696,It 's not too fast and not too slow .,1,224220,0.68056
7393,10697,It 's not too racy and it 's not too offensive .,1,224223,0.59722
7394,10698,It 's not too much of anything .,1,185181,0.22221999999999997
